Area,Area Id,Variable Name,Variable Id,Year,Value
United Republic of Tanzania,215,Surface water: entering the country (total),4159,1987,12.27
United Republic of Tanzania,215,Surface water: inflow not submitted to treaties,4160,1987,12.27
United Republic of Tanzania,215,Surface water: inflow submitted to treaties,4161,1987,0
United States of America,231,Surface water produced internally,4155,1987,2662
United States of America,231,Groundwater produced internally,4154,1987,1383
United States of America,231,Overlap between surface water and groundwater,4156,1987,1227
United States of America,231,Total internal renewable water resources (IRWR),4157,1987,2818
United States of America,231,Total internal renewable water resources per capita,4158,1987,11483
United States of America,231,Surface water: entering the country (total),4159,1987,251
United States of America,231,Surface water: inflow not submitted to treaties,4160,1987,251
United States of America,231,Surface water: inflow submitted to treaties,4161,1987,0
Uruguay,234,Surface water produced internally,4155,1987,92.2
Uruguay,234,Groundwater produced internally,4154,1987,22.9
Uruguay,234,Overlap between surface water and groundwater,4156,1987,22.9
Uruguay,234,Total internal renewable water resources (IRWR),4157,1987,92.2
Uruguay,234,Total internal renewable water resources per capita,4158,1987,30230
Uruguay,234,Surface water: entering the country (total),4159,1987,5
Uruguay,234,Surface water: inflow not submitted to treaties,4160,1987,5
Uruguay,234,Surface water: inflow submitted to treaties,4161,1987,0
Vanuatu,155,Surface water produced internally,4155,1987,10
Vanuatu,155,Groundwater produced internally,4154,1987,4.377
Vanuatu,155,Overlap between surface water and groundwater,4156,1987,4.377
Vanuatu,155,Total internal renewable water resources (IRWR),4157,1987,10
Vanuatu,155,Total internal renewable water resources per capita,4158,1987,73475
Vanuatu,155,Surface water: entering the country (total),4159,1987,0
Vanuatu,155,Surface water: inflow not submitted to treaties,4160,1987,0
Vanuatu,155,Surface water: inflow submitted to treaties,4161,1987,0
Venezuela (Bolivarian Republic of),236,Surface water produced internally,4155,1987,782.7
Venezuela (Bolivarian Republic of),236,Groundwater produced internally,4154,1987,227
Venezuela (Bolivarian Republic of),236,Overlap between surface water and groundwater,4156,1987,204.7
Venezuela (Bolivarian Republic of),236,Total internal renewable water resources (IRWR),4157,1987,805
Venezuela (Bolivarian Republic of),236,Total internal renewable water resources per capita,4158,1987,43660
Venezuela (Bolivarian Republic of),236,Surface water: entering the country (total),4159,1987,495
Venezuela (Bolivarian Republic of),236,Surface water: inflow not submitted to treaties,4160,1987,495
Venezuela (Bolivarian Republic of),236,Surface water: inflow submitted to treaties,4161,1987,0
Viet Nam,237,Surface water produced internally,4155,1987,323
Viet Nam,237,Groundwater produced internally,4154,1987,71.42
Viet Nam,237,Overlap between surface water and groundwater,4156,1987,35
Viet Nam,237,Total internal renewable water resources (IRWR),4157,1987,359.4
Viet Nam,237,Total internal renewable water resources per capita,4158,1987,5626
Viet Nam,237,Surface water: entering the country (total),4159,1987,524.7
Viet Nam,237,Surface water: inflow not submitted to treaties,4160,1987,524.7
Viet Nam,237,Surface water: inflow submitted to treaties,4161,1987,0
Yemen,249,Surface water produced internally,4155,1987,2
Yemen,249,Groundwater produced internally,4154,1987,1.5
Yemen,249,Overlap between surface water and groundwater,4156,1987,1.4
Yemen,249,Total internal renewable water resources (IRWR),4157,1987,2.1
Yemen,249,Total internal renewable water resources per capita,4158,1987,197.6
Yemen,249,Surface water: entering the country (total),4159,1987,0
Yemen,249,Surface water: inflow not submitted to treaties,4160,1987,0
Yemen,249,Surface water: inflow submitted to treaties,4161,1987,0
Zambia,251,Surface water produced internally,4155,1987,80.2
Zambia,251,Groundwater produced internally,4154,1987,47
Zambia,251,Overlap between surface water and groundwater,4156,1987,47
Zambia,251,Total internal renewable water resources (IRWR),4157,1987,80.2
Zambia,251,Total internal renewable water resources per capita,4158,1987,10858
Zambia,251,Surface water: entering the country (total),4159,1987,24.6
Zambia,251,Surface water: inflow not submitted to treaties,4160,1987,24.6
Zambia,251,Surface water: inflow submitted to treaties,4161,1987,0
Zimbabwe,181,Surface water produced internally,4155,1987,11.26
Zimbabwe,181,Groundwater produced internally,4154,1987,6
Zimbabwe,181,Overlap between surface water and groundwater,4156,1987,5
Zimbabwe,181,Total internal renewable water resources (IRWR),4157,1987,12.26
Zimbabwe,181,Total internal renewable water resources per capita,4158,1987,1319
Zimbabwe,181,Surface water: entering the country (total),4159,1987,0
Zimbabwe,181,Surface water: inflow not submitted to treaties,4160,1987,0
Zimbabwe,181,Surface water: inflow submitted to treaties,4161,1987,0
Afghanistan,2,Surface water produced internally,4155,1992,37.5
Afghanistan,2,Groundwater produced internally,4154,1992,10.65
Afghanistan,2,Overlap between surface water and groundwater,4156,1992,1
Afghanistan,2,Total internal renewable water resources (IRWR),4157,1992,47.15
Afghanistan,2,Total internal renewable water resources per capita,4158,1992,3372
Afghanistan,2,Surface water: entering the country (total),4159,1992,10
Afghanistan,2,Surface water: inflow not submitted to treaties,4160,1992,10
Afghanistan,2,Surface water: inflow submitted to treaties,4161,1992,0
Albania,3,Surface water produced internally,4155,1992,23.05
Albania,3,Groundwater produced internally,4154,1992,6.2
Albania,3,Overlap between surface water and groundwater,4156,1992,2.35
Albania,3,Total internal renewable water resources (IRWR),4157,1992,26.9
Albania,3,Total internal renewable water resources per capita,4158,1992,8300
Albania,3,Surface water: entering the country (total),4159,1992,3.3
Albania,3,Surface water: inflow not submitted to treaties,4160,1992,3.3
Albania,3,Surface water: inflow submitted to treaties,4161,1992,0
Algeria,4,Surface water produced internally,4155,1992,9.76
Algeria,4,Groundwater produced internally,4154,1992,1.487
Algeria,4,Overlap between surface water and groundwater,4156,1992,0
Algeria,4,Total internal renewable water resources (IRWR),4157,1992,11.25
Algeria,4,Total internal renewable water resources per capita,4158,1992,413.9
Algeria,4,Surface water: entering the country (total),4159,1992,0.39
Algeria,4,Surface water: inflow not submitted to treaties,4160,1992,0.39
Algeria,4,Surface water: inflow submitted to treaties,4161,1992,0
Andorra,6,Total internal renewable water resources (IRWR),4157,1992,0.3156
Andorra,6,Total internal renewable water resources per capita,4158,1992,5359
Angola,7,Surface water produced internally,4155,1992,145
Angola,7,Groundwater produced internally,4154,1992,58
Angola,7,Overlap between surface water and groundwater,4156,1992,55
Angola,7,Total internal renewable water resources (IRWR),4157,1992,148
Angola,7,Total internal renewable water resources per capita,4158,1992,11413
Angola,7,Surface water: entering the country (total),4159,1992,0.4
Angola,7,Surface water: inflow not submitted to treaties,4160,1992,0.4
Angola,7,Surface water: inflow submitted to treaties,4161,1992,0
Antigua and Barbuda,8,Total internal renewable water resources (IRWR),4157,1992,0.052
Antigua and Barbuda,8,Total internal renewable water resources per capita,4158,1992,759.9
Antigua and Barbuda,8,Surface water: entering the country (total),4159,1992,0
Antigua and Barbuda,8,Surface water: inflow not submitted to treaties,4160,1992,0
Antigua and Barbuda,8,Surface water: inflow submitted to treaties,4161,1992,0
Argentina,9,Surface water produced internally,4155,1992,276
Argentina,9,Groundwater produced internally,4154,1992,128
Argentina,9,Overlap between surface water and groundwater,4156,1992,112
Argentina,9,Total internal renewable water resources (IRWR),4157,1992,292
Argentina,9,Total internal renewable water resources per capita,4158,1992,8676
Argentina,9,Surface water: entering the country (total),4159,1992,516.3
Argentina,9,Surface water: inflow not submitted to treaties,4160,1992,516.3
Argentina,9,Surface water: inflow submitted to treaties,4161,1992,0
Armenia,1,Surface water produced internally,4155,1992,3.948
Armenia,1,Groundwater produced internally,4154,1992,4.311
Armenia,1,Overlap between surface water and groundwater,4156,1992,1.4
Armenia,1,Total internal renewable water resources (IRWR),4157,1992,6.859
Armenia,1,Total internal renewable water resources per capita,4158,1992,1992
Armenia,1,Surface water: entering the country (total),4159,1992,0
Armenia,1,Surface water: inflow not submitted to treaties,4160,1992,0
Armenia,1,Surface water: inflow submitted to treaties,4161,1992,0
Australia,10,Surface water produced internally,4155,1992,440
Australia,10,Groundwater produced internally,4154,1992,72
Australia,10,Overlap between surface water and groundwater,4156,1992,20
Australia,10,Total internal renewable water resources (IRWR),4157,1992,492
Australia,10,Total internal renewable water resources per capita,4158,1992,28137
Australia,10,Surface water: entering the country (total),4159,1992,0
Australia,10,Surface water: inflow not submitted to treaties,4160,1992,0
Australia,10,Surface water: inflow submitted to treaties,4161,1992,0
Austria,11,Surface water produced internally,4155,1992,55
Austria,11,Groundwater produced internally,4154,1992,6
Austria,11,Overlap between surface water and groundwater,4156,1992,6
Austria,11,Total internal renewable water resources (IRWR),4157,1992,55
Austria,11,Total internal renewable water resources per capita,4158,1992,7023
Austria,11,Surface water: entering the country (total),4159,1992,22.7
Austria,11,Surface water: inflow not submitted to treaties,4160,1992,22.7
Austria,11,Surface water: inflow submitted to treaties,4161,1992,0
Azerbaijan,52,Surface water produced internally,4155,1992,5.955
Azerbaijan,52,Groundwater produced internally,4154,1992,6.51
Azerbaijan,52,Overlap between surface water and groundwater,4156,1992,4.35
Azerbaijan,52,Total internal renewable water resources (IRWR),4157,1992,8.115
Azerbaijan,52,Total internal renewable water resources per capita,4158,1992,1086
Azerbaijan,52,Surface water: entering the country (total),4159,1992,19.76
Azerbaijan,52,Surface water: inflow not submitted to treaties,4160,1992,25.38
Azerbaijan,52,Surface water: inflow submitted to treaties,4161,1992,0
Bahamas,12,Total internal renewable water resources (IRWR),4157,1992,0.7
Bahamas,12,Total internal renewable water resources per capita,4158,1992,2631
Bahamas,12,Surface water: entering the country (total),4159,1992,0
Bahamas,12,Surface water: inflow not submitted to treaties,4160,1992,0
Bahamas,12,Surface water: inflow submitted to treaties,4161,1992,0
Bahrain,13,Surface water produced internally,4155,1992,0.004
Bahrain,13,Groundwater produced internally,4154,1992,0
Bahrain,13,Overlap between surface water and groundwater,4156,1992,0
Bahrain,13,Total internal renewable water resources (IRWR),4157,1992,0.004
Bahrain,13,Total internal renewable water resources per capita,4158,1992,7.647
Bahrain,13,Surface water: entering the country (total),4159,1992,0
Bahrain,13,Surface water: inflow not submitted to treaties,4160,1992,0
Bahrain,13,Surface water: inflow submitted to treaties,4161,1992,0
Bangladesh,16,Surface water produced internally,4155,1992,83.91
Bangladesh,16,Groundwater produced internally,4154,1992,21.09
Bangladesh,16,Overlap between surface water and groundwater,4156,1992,0
Bangladesh,16,Total internal renewable water resources (IRWR),4157,1992,105
Bangladesh,16,Total internal renewable water resources per capita,4158,1992,944.1
Bangladesh,16,Surface water: entering the country (total),4159,1992,1122
Bangladesh,16,Surface water: inflow not submitted to treaties,4160,1992,1122
Bangladesh,16,Surface water: inflow submitted to treaties,4161,1992,0
Barbados,14,Surface water produced internally,4155,1992,0.008
Barbados,14,Groundwater produced internally,4154,1992,0.074
Barbados,14,Overlap between surface water and groundwater,4156,1992,0.002
Barbados,14,Total internal renewable water resources (IRWR),4157,1992,0.08
Barbados,14,Total internal renewable water resources per capita,4158,1992,305.1
Barbados,14,Surface water: entering the country (total),4159,1992,0
Barbados,14,Surface water: inflow not submitted to treaties,4160,1992,0
Barbados,14,Surface water: inflow submitted to treaties,4161,1992,0
Belarus,57,Surface water produced internally,4155,1992,34
Belarus,57,Groundwater produced internally,4154,1992,15.9
Belarus,57,Overlap between surface water and groundwater,4156,1992,15.9
Belarus,57,Total internal renewable water resources (IRWR),4157,1992,34
Belarus,57,Total internal renewable water resources per capita,4158,1992,3327
Belarus,57,Surface water: entering the country (total),4159,1992,23.9
Belarus,57,Surface water: inflow not submitted to treaties,4160,1992,23.9
Belarus,57,Surface water: inflow submitted to treaties,4161,1992,0
Belgium,255,Surface water produced internally,4155,1992,12
Belgium,255,Groundwater produced internally,4154,1992,0.9
Belgium,255,Overlap between surface water and groundwater,4156,1992,0.9
Belgium,255,Total internal renewable water resources (IRWR),4157,1992,12
Belgium,255,Total internal renewable water resources per capita,4158,1992,1198
Belgium,255,Surface water: entering the country (total),4159,1992,6.3
Belgium,255,Surface water: inflow not submitted to treaties,4160,1992,6.3
Belgium,255,Surface water: inflow submitted to treaties,4161,1992,0
Belize,23,Surface water produced internally,4155,1992,15.26
Belize,23,Groundwater produced internally,4154,1992,7.51
Belize,23,Overlap between surface water and groundwater,4156,1992,7.51
Belize,23,Total internal renewable water resources (IRWR),4157,1992,15.26
Belize,23,Total internal renewable water resources per capita,4158,1992,78538
Belize,23,Surface water: entering the country (total),4159,1992,6.042
Belize,23,Surface water: inflow not submitted to treaties,4160,1992,6.042
Belize,23,Surface water: inflow submitted to treaties,4161,1992,0
Benin,53,Surface water produced internally,4155,1992,10
Benin,53,Groundwater produced internally,4154,1992,1.8
Benin,53,Overlap between surface water and groundwater,4156,1992,1.5
Benin,53,Total internal renewable water resources (IRWR),4157,1992,10.3
Benin,53,Total internal renewable water resources per capita,4158,1992,1932
Benin,53,Surface water: entering the country (total),4159,1992,0
Benin,53,Surface water: inflow not submitted to treaties,4160,1992,0
Benin,53,Surface water: inflow submitted to treaties,4161,1992,0
Bhutan,18,Surface water produced internally,4155,1992,95
Bhutan,18,Groundwater produced internally,4154,1992,9.5
Bhutan,18,Overlap between surface water and groundwater,4156,1992,9.5
Bhutan,18,Total internal renewable water resources (IRWR),4157,1992,95
Bhutan,18,Total internal renewable water resources per capita,4158,1992,178739
Bhutan,18,Surface water: entering the country (total),4159,1992,0
Bhutan,18,Surface water: inflow not submitted to treaties,4160,1992,0
Bhutan,18,Surface water: inflow submitted to treaties,4161,1992,0
Bolivia (Plurinational State of),19,Surface water produced internally,4155,1992,277.4
Bolivia (Plurinational State of),19,Groundwater produced internally,4154,1992,130
Bolivia (Plurinational State of),19,Overlap between surface water and groundwater,4156,1992,103.9
Bolivia (Plurinational State of),19,Total internal renewable water resources (IRWR),4157,1992,303.5
Bolivia (Plurinational State of),19,Total internal renewable water resources per capita,4158,1992,42555
Bolivia (Plurinational State of),19,Surface water: entering the country (total),4159,1992,259
Bolivia (Plurinational State of),19,Surface water: inflow not submitted to treaties,4160,1992,259
Bolivia (Plurinational State of),19,Surface water: inflow submitted to treaties,4161,1992,0
Bosnia and Herzegovina,80,Surface water produced internally,4155,1992,34.34
Bosnia and Herzegovina,80,Groundwater produced internally,4154,1992,11.57
Bosnia and Herzegovina,80,Overlap between surface water and groundwater,4156,1992,10.41
Bosnia and Herzegovina,80,Total internal renewable water resources (IRWR),4157,1992,35.5
Bosnia and Herzegovina,80,Total internal renewable water resources per capita,4158,1992,8375
Bosnia and Herzegovina,80,Surface water: entering the country (total),4159,1992,2
Bosnia and Herzegovina,80,Surface water: inflow not submitted to treaties,4160,1992,2
Bosnia and Herzegovina,80,Surface water: inflow submitted to treaties,4161,1992,0
Botswana,20,Surface water produced internally,4155,1992,0.8
Botswana,20,Groundwater produced internally,4154,1992,1.7
Botswana,20,Overlap between surface water and groundwater,4156,1992,0.1
Botswana,20,Total internal renewable water resources (IRWR),4157,1992,2.4
Botswana,20,Total internal renewable water resources per capita,4158,1992,1648
Botswana,20,Surface water: entering the country (total),4159,1992,9.04
Botswana,20,Surface water: inflow not submitted to treaties,4160,1992,9.04
Botswana,20,Surface water: inflow submitted to treaties,4161,1992,0
Brazil,21,Surface water produced internally,4155,1992,5661
Brazil,21,Groundwater produced internally,4154,1992,645.6
Brazil,21,Overlap between surface water and groundwater,4156,1992,645.6
Brazil,21,Total internal renewable water resources (IRWR),4157,1992,5661
Brazil,21,Total internal renewable water resources per capita,4158,1992,36626
Brazil,21,Surface water: entering the country (total),4159,1992,2986
Brazil,21,Surface water: inflow not submitted to treaties,4160,1992,2986
Brazil,21,Surface water: inflow submitted to treaties,4161,1992,0
Brunei Darussalam,26,Surface water produced internally,4155,1992,8.5
Brunei Darussalam,26,Groundwater produced internally,4154,1992,0.1
Brunei Darussalam,26,Overlap between surface water and groundwater,4156,1992,0.1
Brunei Darussalam,26,Total internal renewable water resources (IRWR),4157,1992,8.5
Brunei Darussalam,26,Total internal renewable water resources per capita,4158,1992,31022
Brunei Darussalam,26,Surface water: entering the country (total),4159,1992,0
Brunei Darussalam,26,Surface water: inflow not submitted to treaties,4160,1992,0
Brunei Darussalam,26,Surface water: inflow submitted to treaties,4161,1992,0
Bulgaria,27,Surface water produced internally,4155,1992,20.1
Bulgaria,27,Groundwater produced internally,4154,1992,6.4
Bulgaria,27,Overlap between surface water and groundwater,4156,1992,5.5
Bulgaria,27,Total internal renewable water resources (IRWR),4157,1992,21
Bulgaria,27,Total internal renewable water resources per capita,4158,1992,2420
Bulgaria,27,Surface water: entering the country (total),4159,1992,0.3
Bulgaria,27,Surface water: inflow not submitted to treaties,4160,1992,0.3
Bulgaria,27,Surface water: inflow submitted to treaties,4161,1992,0
Burkina Faso,233,Surface water produced internally,4155,1992,8
Burkina Faso,233,Groundwater produced internally,4154,1992,9.5
Burkina Faso,233,Overlap between surface water and groundwater,4156,1992,5
Burkina Faso,233,Total internal renewable water resources (IRWR),4157,1992,12.5
Burkina Faso,233,Total internal renewable water resources per capita,4158,1992,1345
Burkina Faso,233,Surface water: entering the country (total),4159,1992,1
Burkina Faso,233,Surface water: inflow not submitted to treaties,4160,1992,1
Burkina Faso,233,Surface water: inflow submitted to treaties,4161,1992,0
Burundi,29,Surface water produced internally,4155,1992,10.06
Burundi,29,Groundwater produced internally,4154,1992,7.47
Burundi,29,Overlap between surface water and groundwater,4156,1992,7.47
Burundi,29,Total internal renewable water resources (IRWR),4157,1992,10.06
Burundi,29,Total internal renewable water resources per capita,4158,1992,1777
Burundi,29,Surface water: entering the country (total),4159,1992,0.126
Burundi,29,Surface water: inflow not submitted to treaties,4160,1992,0.126
Burundi,29,Surface water: inflow submitted to treaties,4161,1992,0
Cabo Verde,35,Surface water produced internally,4155,1992,0.181
Cabo Verde,35,Groundwater produced internally,4154,1992,0.124
Cabo Verde,35,Overlap between surface water and groundwater,4156,1992,0.005
Cabo Verde,35,Total internal renewable water resources (IRWR),4157,1992,0.3
Cabo Verde,35,Total internal renewable water resources per capita,4158,1992,835.4
Cabo Verde,35,Surface water: entering the country (total),4159,1992,0
Cabo Verde,35,Surface water: inflow not submitted to treaties,4160,1992,0
Cabo Verde,35,Surface water: inflow submitted to treaties,4161,1992,0
Cambodia,115,Surface water produced internally,4155,1992,116
Cambodia,115,Groundwater produced internally,4154,1992,17.6
Cambodia,115,Overlap between surface water and groundwater,4156,1992,13
Cambodia,115,Total internal renewable water resources (IRWR),4157,1992,120.6
Cambodia,115,Total internal renewable water resources per capita,4158,1992,12534
Cambodia,115,Surface water: entering the country (total),4159,1992,355.5
Cambodia,115,Surface water: inflow not submitted to treaties,4160,1992,355.5
Cambodia,115,Surface water: inflow submitted to treaties,4161,1992,0
Cameroon,32,Surface water produced internally,4155,1992,268
Cameroon,32,Groundwater produced internally,4154,1992,100
Cameroon,32,Overlap between surface water and groundwater,4156,1992,95
Cameroon,32,Total internal renewable water resources (IRWR),4157,1992,273
Cameroon,32,Total internal renewable water resources per capita,4158,1992,22000
Cameroon,32,Surface water: entering the country (total),4159,1992,4
Cameroon,32,Surface water: inflow not submitted to treaties,4160,1992,4
Cameroon,32,Surface water: inflow submitted to treaties,4161,1992,0
Canada,33,Surface water produced internally,4155,1992,2840
Canada,33,Groundwater produced internally,4154,1992,370
Canada,33,Overlap between surface water and groundwater,4156,1992,360
Canada,33,Total internal renewable water resources (IRWR),4157,1992,2850
Canada,33,Total internal renewable water resources per capita,4158,1992,100409
Canada,33,Surface water: entering the country (total),4159,1992,52
Canada,33,Surface water: inflow not submitted to treaties,4160,1992,52
Canada,33,Surface water: inflow submitted to treaties,4161,1992,0
Central African Republic,37,Surface water produced internally,4155,1992,141
Central African Republic,37,Groundwater produced internally,4154,1992,56
Central African Republic,37,Overlap between surface water and groundwater,4156,1992,56
Central African Republic,37,Total internal renewable water resources (IRWR),4157,1992,141
Central African Republic,37,Total internal renewable water resources per capita,4158,1992,45543
Central African Republic,37,Surface water: entering the country (total),4159,1992,0
Central African Republic,37,Surface water: inflow not submitted to treaties,4160,1992,0
Central African Republic,37,Surface water: inflow submitted to treaties,4161,1992,0
Chad,39,Surface water produced internally,4155,1992,13.5
Chad,39,Groundwater produced internally,4154,1992,11.5
Chad,39,Overlap between surface water and groundwater,4156,1992,10
Chad,39,Total internal renewable water resources (IRWR),4157,1992,15
Chad,39,Total internal renewable water resources per capita,4158,1992,2363
Chad,39,Surface water: entering the country (total),4159,1992,30.7
Chad,39,Surface water: inflow not submitted to treaties,4160,1992,30.7
Chad,39,Surface water: inflow submitted to treaties,4161,1992,0
Chile,40,Surface water produced internally,4155,1992,885
Chile,40,Groundwater produced internally,4154,1992,140
Chile,40,Overlap between surface water and groundwater,4156,1992,140
Chile,40,Total internal renewable water resources (IRWR),4157,1992,885
Chile,40,Total internal renewable water resources per capita,4158,1992,64736
Chile,40,Surface water: entering the country (total),4159,1992,38.06
Chile,40,Surface water: inflow not submitted to treaties,4160,1992,38.06
Chile,40,Surface water: inflow submitted to treaties,4161,1992,0
China,351,Surface water produced internally,4155,1992,2712
China,351,Groundwater produced internally,4154,1992,828.8
China,351,Overlap between surface water and groundwater,4156,1992,727.9
China,351,Total internal renewable water resources (IRWR),4157,1992,2813
China,351,Total internal renewable water resources per capita,4158,1992,2285
China,351,Surface water: entering the country (total),4159,1992,17.17
China,351,Surface water: inflow not submitted to treaties,4160,1992,17.17
China,351,Surface water: inflow submitted to treaties,4161,1992,0
Colombia,44,Surface water produced internally,4155,1992,2145
Colombia,44,Groundwater produced internally,4154,1992,510
Colombia,44,Overlap between surface water and groundwater,4156,1992,510
Colombia,44,Total internal renewable water resources (IRWR),4157,1992,2145
Colombia,44,Total internal renewable water resources per capita,4158,1992,60322
Colombia,44,Surface water: entering the country (total),4159,1992,215
Colombia,44,Surface water: inflow not submitted to treaties,4160,1992,215
Colombia,44,Surface water: inflow submitted to treaties,4161,1992,0
Comoros,45,Surface water produced internally,4155,1992,0.2
Comoros,45,Groundwater produced internally,4154,1992,1
Comoros,45,Overlap between surface water and groundwater,4156,1992,0
Comoros,45,Total internal renewable water resources (IRWR),4157,1992,1.2
Comoros,45,Total internal renewable water resources per capita,4158,1992,2750
Comoros,45,Surface water: entering the country (total),4159,1992,0
Comoros,45,Surface water: inflow not submitted to treaties,4160,1992,0
Comoros,45,Surface water: inflow submitted to treaties,4161,1992,0
Congo,46,Surface water produced internally,4155,1992,222
Congo,46,Groundwater produced internally,4154,1992,122
Congo,46,Overlap between surface water and groundwater,4156,1992,122
Congo,46,Total internal renewable water resources (IRWR),4157,1992,222
Congo,46,Total internal renewable water resources per capita,4158,1992,86147
Congo,46,Surface water: entering the country (total),4159,1992,52
Congo,46,Surface water: inflow not submitted to treaties,4160,1992,52
Congo,46,Surface water: inflow submitted to treaties,4161,1992,0
Cook Islands,47,Surface water: entering the country (total),4159,1992,0
Cook Islands,47,Surface water: inflow not submitted to treaties,4160,1992,0
Cook Islands,47,Surface water: inflow submitted to treaties,4161,1992,0
Costa Rica,48,Surface water produced internally,4155,1992,113
Costa Rica,48,Groundwater produced internally,4154,1992,37.31
Costa Rica,48,Overlap between surface water and groundwater,4156,1992,37.31
Costa Rica,48,Total internal renewable water resources (IRWR),4157,1992,113
Costa Rica,48,Total internal renewable water resources per capita,4158,1992,34695
Costa Rica,48,Surface water: entering the country (total),4159,1992,0
Costa Rica,48,Surface water: inflow not submitted to treaties,4160,1992,0
Costa Rica,48,Surface water: inflow submitted to treaties,4161,1992,0
Côte d'Ivoire,107,Surface water produced internally,4155,1992,74
Côte d'Ivoire,107,Groundwater produced internally,4154,1992,37.84
Côte d'Ivoire,107,Overlap between surface water and groundwater,4156,1992,35
Côte d'Ivoire,107,Total internal renewable water resources (IRWR),4157,1992,76.84
Côte d'Ivoire,107,Total internal renewable water resources per capita,4158,1992,5838
Côte d'Ivoire,107,Surface water: entering the country (total),4159,1992,4.3
Côte d'Ivoire,107,Surface water: inflow not submitted to treaties,4160,1992,4.3
Côte d'Ivoire,107,Surface water: inflow submitted to treaties,4161,1992,0
Croatia,98,Surface water produced internally,4155,1992,27.2
Croatia,98,Groundwater produced internally,4154,1992,11
Croatia,98,Overlap between surface water and groundwater,4156,1992,0.5
Croatia,98,Total internal renewable water resources (IRWR),4157,1992,37.7
Croatia,98,Total internal renewable water resources per capita,4158,1992,7965
Croatia,98,Surface water: entering the country (total),4159,1992,33.47
Croatia,98,Surface water: inflow not submitted to treaties,4160,1992,33.47
Croatia,98,Surface water: inflow submitted to treaties,4161,1992,0
Cuba,49,Surface water produced internally,4155,1992,31.64
Cuba,49,Groundwater produced internally,4154,1992,6.48
Cuba,49,Overlap between surface water and groundwater,4156,1992,0
Cuba,49,Total internal renewable water resources (IRWR),4157,1992,38.12
Cuba,49,Total internal renewable water resources per capita,4158,1992,3552
Cuba,49,Surface water: entering the country (total),4159,1992,0
Cuba,49,Surface water: inflow not submitted to treaties,4160,1992,0
Cuba,49,Surface water: inflow submitted to treaties,4161,1992,0
Cyprus,50,Surface water produced internally,4155,1992,0.56
Cyprus,50,Groundwater produced internally,4154,1992,0.41
Cyprus,50,Overlap between surface water and groundwater,4156,1992,0.19
Cyprus,50,Total internal renewable water resources (IRWR),4157,1992,0.78
Cyprus,50,Total internal renewable water resources per capita,4158,1992,974.3
Cyprus,50,Surface water: entering the country (total),4159,1992,0
Cyprus,50,Surface water: inflow not submitted to treaties,4160,1992,0
Cyprus,50,Surface water: inflow submitted to treaties,4161,1992,0
Czechia,167,Surface water: entering the country (total),4159,1992,
Democratic People's Republic of Korea,116,Surface water produced internally,4155,1992,66
Democratic People's Republic of Korea,116,Groundwater produced internally,4154,1992,13
Democratic People's Republic of Korea,116,Overlap between surface water and groundwater,4156,1992,12
Democratic People's Republic of Korea,116,Total internal renewable water resources (IRWR),4157,1992,67
Democratic People's Republic of Korea,116,Total internal renewable water resources per capita,4158,1992,3200
Democratic People's Republic of Korea,116,Surface water: entering the country (total),4159,1992,0
Democratic People's Republic of Korea,116,Surface water: inflow not submitted to treaties,4160,1992,0
Democratic People's Republic of Korea,116,Surface water: inflow submitted to treaties,4161,1992,0
Democratic Republic of the Congo,250,Surface water produced internally,4155,1992,899
Democratic Republic of the Congo,250,Groundwater produced internally,4154,1992,421
Democratic Republic of the Congo,250,Overlap between surface water and groundwater,4156,1992,420
Democratic Republic of the Congo,250,Total internal renewable water resources (IRWR),4157,1992,900
Democratic Republic of the Congo,250,Total internal renewable water resources per capita,4158,1992,24099
Democratic Republic of the Congo,250,Surface water: entering the country (total),4159,1992,383
Democratic Republic of the Congo,250,Surface water: inflow not submitted to treaties,4160,1992,383
Democratic Republic of the Congo,250,Surface water: inflow submitted to treaties,4161,1992,0
Denmark,54,Surface water produced internally,4155,1992,3.7
Denmark,54,Groundwater produced internally,4154,1992,4.3
Denmark,54,Overlap between surface water and groundwater,4156,1992,2
Denmark,54,Total internal renewable water resources (IRWR),4157,1992,6
Denmark,54,Total internal renewable water resources per capita,4158,1992,1160
Denmark,54,Surface water: entering the country (total),4159,1992,0
Denmark,54,Surface water: inflow not submitted to treaties,4160,1992,0
Denmark,54,Surface water: inflow submitted to treaties,4161,1992,0
Djibouti,72,Surface water produced internally,4155,1992,0.3
Djibouti,72,Groundwater produced internally,4154,1992,0.015
Djibouti,72,Overlap between surface water and groundwater,4156,1992,0.015
Djibouti,72,Total internal renewable water resources (IRWR),4157,1992,0.3
Djibouti,72,Total internal renewable water resources per capita,4158,1992,487.7
Djibouti,72,Surface water: entering the country (total),4159,1992,0
Djibouti,72,Surface water: inflow not submitted to treaties,4160,1992,0
Djibouti,72,Surface water: inflow submitted to treaties,4161,1992,0
Dominica,55,Total internal renewable water resources (IRWR),4157,1992,0.2
Dominica,55,Total internal renewable water resources per capita,4158,1992,2818
Dominica,55,Surface water: entering the country (total),4159,1992,0
Dominica,55,Surface water: inflow not submitted to treaties,4160,1992,0
Dominica,55,Surface water: inflow submitted to treaties,4161,1992,0
Dominican Republic,56,Surface water produced internally,4155,1992,23.5
Dominican Republic,56,Groundwater produced internally,4154,1992,4.161
Dominican Republic,56,Overlap between surface water and groundwater,4156,1992,4.161
