Area,Area Id,Variable Name,Variable Id,Year,Value
Bangladesh,16,% of irrigation potential equipped for irrigation,4330,1995,54.1
Bangladesh,16,Cultivated wetlands and inland valley bottoms non-equipped,4315,1993,1545
Bangladesh,16,Total agricultural water managed area,4317,1995,5296
Bangladesh,16,% of agricultural water managed area equipped for irrigation,4319,1995,70.83
Belarus,57,Area equipped for full control irrigation: sprinkler irrigation,4309,1993,131
Belarus,57,Area equipped for full control irrigation: total,4311,1993,131
Belarus,57,Area equipped for irrigation: total,4313,1993,131
Belarus,57,% of the cultivated area equipped for irrigation,4331,1993,2.073
Belarus,57,Total agricultural water managed area,4317,1993,131
Belarus,57,% of agricultural water managed area equipped for irrigation,4319,1993,100
Belgium,255,Area equipped for full control irrigation: total,4311,1997,35.11
Belgium,255,Area equipped for irrigation: total,4313,1997,35.11
Belgium,255,Total agricultural water managed area,4317,1997,35.11
Belgium,255,% of agricultural water managed area equipped for irrigation,4319,1997,100
Belize,23,Area equipped for full control irrigation: total,4311,1997,3
Belize,23,Area equipped for full control irrigation: actually irrigated,4461,1997,3
Belize,23,% of area equipped for full control irrigation actually irrigated,4463,1997,100
Belize,23,Area equipped for irrigation: total,4313,1997,3
Belize,23,% of the cultivated area equipped for irrigation,4331,1997,3.061
Belize,23,Total agricultural water managed area,4317,1997,3
Belize,23,% of agricultural water managed area equipped for irrigation,4319,1997,100
Benin,53,Irrigation potential,4307,1997,322
Benin,53,Area equipped for full control irrigation: surface irrigation,4308,1994,3.956
Benin,53,Area equipped for full control irrigation: sprinkler irrigation,4309,1994,4.47
Benin,53,Area equipped for full control irrigation: localized irrigation,4310,1994,1.36
Benin,53,Area equipped for full control irrigation: total,4311,1994,9.786
Benin,53,Area equipped for irrigation: equipped lowland areas,4312,1994,0.45
Benin,53,Area equipped for irrigation: total,4313,1994,10.24
Benin,53,% of the cultivated area equipped for irrigation,4331,1994,0.4376
Benin,53,% of irrigation potential equipped for irrigation,4330,1994,3.18
Benin,53,Cultivated wetlands and inland valley bottoms non-equipped,4315,1994,6.988
Benin,53,Total agricultural water managed area,4317,1994,17.23
Benin,53,% of agricultural water managed area equipped for irrigation,4319,1994,59.43
Bhutan,18,Area equipped for full control irrigation: surface irrigation,4308,1995,27.02
Bhutan,18,Area equipped for full control irrigation: total,4311,1995,27.02
Bhutan,18,Area equipped for full control irrigation: actually irrigated,4461,1995,27.02
Bhutan,18,% of area equipped for full control irrigation actually irrigated,4463,1995,100
Bhutan,18,Area equipped for irrigation: total,4313,1995,27.02
Bhutan,18,Area equipped for irrigation: actually irrigated,4318,1995,27.02
Bhutan,18,% of the area equipped for irrigation actually irrigated,4328,1995,100
Bhutan,18,% of the cultivated area equipped for irrigation,4331,1995,15.71
Bhutan,18,Total agricultural water managed area,4317,1995,27.02
Bhutan,18,% of agricultural water managed area equipped for irrigation,4319,1995,100
Bolivia (Plurinational State of),19,Irrigation potential,4307,1997,4500
Bosnia and Herzegovina,80,Area equipped for full control irrigation: total,4311,1995,2
Bosnia and Herzegovina,80,Area equipped for irrigation: total,4313,1995,2
Bosnia and Herzegovina,80,% of the cultivated area equipped for irrigation,4331,1995,0.197
Bosnia and Herzegovina,80,Total agricultural water managed area,4317,1995,2
Bosnia and Herzegovina,80,% of agricultural water managed area equipped for irrigation,4319,1995,100
Botswana,20,Irrigation potential,4307,1997,13
Brazil,21,Irrigation potential,4307,1997,29350
Brunei Darussalam,26,Area equipped for full control irrigation: surface irrigation,4308,1995,1
Brunei Darussalam,26,Area equipped for full control irrigation: total,4311,1995,1
Brunei Darussalam,26,Area equipped for full control irrigation: actually irrigated,4461,1995,0.63
Brunei Darussalam,26,% of area equipped for full control irrigation actually irrigated,4463,1995,63
Brunei Darussalam,26,Area equipped for irrigation: total,4313,1995,1
Brunei Darussalam,26,Area equipped for irrigation: actually irrigated,4318,1995,0.63
Brunei Darussalam,26,% of the area equipped for irrigation actually irrigated,4328,1995,63
Brunei Darussalam,26,% of the cultivated area equipped for irrigation,4331,1995,16.67
Brunei Darussalam,26,Total agricultural water managed area,4317,1995,1
Brunei Darussalam,26,% of agricultural water managed area equipped for irrigation,4319,1995,100
Bulgaria,27,Area equipped for full control irrigation: actually irrigated,4461,1997,42.76
Bulgaria,27,Area equipped for irrigation: actually irrigated,4318,1997,42.76
Burkina Faso,233,Irrigation potential,4307,1997,165
Burundi,29,Irrigation potential,4307,1997,215
Cabo Verde,35,Area equipped for full control irrigation: localized irrigation,4310,1996,0.04
Cabo Verde,35,Area equipped for full control irrigation: total,4311,1997,2.78
Cabo Verde,35,Area equipped for full control irrigation: actually irrigated,4461,1997,1.821
Cabo Verde,35,% of area equipped for full control irrigation actually irrigated,4463,1997,65.5
Cabo Verde,35,Area equipped for irrigation: total,4313,1997,2.78
Cabo Verde,35,Area equipped for irrigation: actually irrigated,4318,1997,1.821
Cabo Verde,35,% of the area equipped for irrigation actually irrigated,4328,1997,65.5
Cabo Verde,35,% of the cultivated area equipped for irrigation,4331,1997,5.915
Cabo Verde,35,Total agricultural water managed area,4317,1997,2.78
Cabo Verde,35,% of agricultural water managed area equipped for irrigation,4319,1997,100
Cambodia,115,Area equipped for full control irrigation: surface irrigation,4308,1993,269.5
Cambodia,115,Area equipped for full control irrigation: total,4311,1993,269.5
Cambodia,115,Area equipped for full control irrigation: actually irrigated,4461,1993,241.8
Cambodia,115,% of area equipped for full control irrigation actually irrigated,4463,1993,89.72
Cambodia,115,Area equipped for irrigation: total,4313,1993,269.5
Cambodia,115,Area equipped for irrigation: actually irrigated,4318,1993,241.8
Cambodia,115,% of the area equipped for irrigation actually irrigated,4328,1993,89.72
Cambodia,115,% of the cultivated area equipped for irrigation,4331,1993,7.037
Cambodia,115,Flood recession cropping area non-equipped,4314,1993,121
Cambodia,115,Total agricultural water managed area,4317,1993,390.5
Cambodia,115,% of agricultural water managed area equipped for irrigation,4319,1993,69.01
Cameroon,32,Irrigation potential,4307,1997,290
Central African Republic,37,Irrigation potential,4307,1997,1900
Chad,39,Irrigation potential,4307,1997,335
Chile,40,Irrigation potential,4307,1997,2500
China,351,Irrigation potential,4307,1997,70000
China,351,Area equipped for full control irrigation: surface irrigation,4308,1995,50760
China,351,Area equipped for full control irrigation: sprinkler irrigation,4309,1995,616
China,351,Area equipped for full control irrigation: total,4311,1996,53327
China,351,Area equipped for full control irrigation: actually irrigated,4461,1995,45017
China,351,% of area equipped for full control irrigation actually irrigated,4463,1996,84.42
China,351,Area equipped for irrigation: total,4313,1996,53327
China,351,Area equipped for irrigation: actually irrigated,4318,1995,45017
China,351,% of the area equipped for irrigation actually irrigated,4328,1996,84.42
China,351,% of the cultivated area equipped for irrigation,4331,1996,40.59
China,351,% of irrigation potential equipped for irrigation,4330,1996,76.18
China,351,Total agricultural water managed area,4317,1996,53327
China,351,% of agricultural water managed area equipped for irrigation,4319,1996,100
Colombia,44,Irrigation potential,4307,1997,7600
Colombia,44,Area equipped for full control irrigation: total,4311,1995,900
Colombia,44,Area equipped for irrigation: total,4313,1995,900
Colombia,44,% of the cultivated area equipped for irrigation,4331,1995,21.14
Colombia,44,% of irrigation potential equipped for irrigation,4330,1995,11.84
Colombia,44,Total agricultural water managed area,4317,1995,900
Colombia,44,% of agricultural water managed area equipped for irrigation,4319,1995,100
Comoros,45,Irrigation potential,4307,1997,0.3
Congo,46,Irrigation potential,4307,1997,340
Congo,46,Area equipped for full control irrigation: surface irrigation,4308,1993,0.216
Congo,46,Area equipped for full control irrigation: localized irrigation,4310,1993,0.001
Congo,46,Area equipped for full control irrigation: total,4311,1993,0.217
Congo,46,Area equipped for full control irrigation: actually irrigated,4461,1993,0.217
Congo,46,% of area equipped for full control irrigation actually irrigated,4463,1993,100
Congo,46,Area equipped for irrigation: equipped lowland areas,4312,1993,1.783
Congo,46,Area equipped for irrigation: total,4313,1993,2
Congo,46,% of the cultivated area equipped for irrigation,4331,1993,0.3731
Congo,46,% of irrigation potential equipped for irrigation,4330,1993,0.5882
Congo,46,Total agricultural water managed area,4317,1993,2
Congo,46,% of agricultural water managed area equipped for irrigation,4319,1993,100
Costa Rica,48,Irrigation potential,4307,1997,430
Costa Rica,48,Area equipped for full control irrigation: surface irrigation,4308,1997,85.48
Costa Rica,48,Area equipped for full control irrigation: sprinkler irrigation,4309,1997,3.9
Costa Rica,48,Area equipped for full control irrigation: localized irrigation,4310,1997,13.7
Costa Rica,48,Area equipped for full control irrigation: total,4311,1997,103.1
Costa Rica,48,Area equipped for full control irrigation: actually irrigated,4461,1997,103.1
Costa Rica,48,% of area equipped for full control irrigation actually irrigated,4463,1997,100
Costa Rica,48,Area equipped for irrigation: total,4313,1997,103.1
Costa Rica,48,Area equipped for irrigation: actually irrigated,4318,1997,103.1
Costa Rica,48,% of the area equipped for irrigation actually irrigated,4328,1997,100
Costa Rica,48,% of the cultivated area equipped for irrigation,4331,1997,21.04
Costa Rica,48,% of irrigation potential equipped for irrigation,4330,1997,23.98
Costa Rica,48,Total agricultural water managed area,4317,1997,103.1
Costa Rica,48,% of agricultural water managed area equipped for irrigation,4319,1997,100
Côte d'Ivoire,107,Irrigation potential,4307,1997,475
Côte d'Ivoire,107,Area equipped for full control irrigation: surface irrigation,4308,1994,11.75
Côte d'Ivoire,107,Area equipped for full control irrigation: sprinkler irrigation,4309,1994,36
Côte d'Ivoire,107,Area equipped for full control irrigation: total,4311,1994,47.75
Côte d'Ivoire,107,Area equipped for irrigation: equipped lowland areas,4312,1994,25
Côte d'Ivoire,107,Area equipped for irrigation: total,4313,1994,72.75
Côte d'Ivoire,107,Area equipped for irrigation: actually irrigated,4318,1994,66.93
Côte d'Ivoire,107,% of the area equipped for irrigation actually irrigated,4328,1994,92
Côte d'Ivoire,107,% of the cultivated area equipped for irrigation,4331,1994,1.086
Côte d'Ivoire,107,% of irrigation potential equipped for irrigation,4330,1994,15.32
Côte d'Ivoire,107,Cultivated wetlands and inland valley bottoms non-equipped,4315,1994,16.25
Côte d'Ivoire,107,Total agricultural water managed area,4317,1994,89
Côte d'Ivoire,107,% of agricultural water managed area equipped for irrigation,4319,1994,81.74
Croatia,98,Area equipped for full control irrigation: total,4311,1995,3
Croatia,98,Area equipped for irrigation: total,4313,1995,3
Croatia,98,% of the cultivated area equipped for irrigation,4331,1995,0.2708
Croatia,98,Total agricultural water managed area,4317,1995,3
Croatia,98,% of agricultural water managed area equipped for irrigation,4319,1995,100
Cuba,49,Irrigation potential,4307,1997,2700
Cuba,49,Area equipped for full control irrigation: surface irrigation,4308,1997,366.6
Cuba,49,Area equipped for full control irrigation: sprinkler irrigation,4309,1997,402.7
Cuba,49,Area equipped for full control irrigation: localized irrigation,4310,1997,19.49
Cuba,49,Area equipped for full control irrigation: total,4311,1997,788.8
Cuba,49,Area equipped for irrigation: spate irrigation,4316,1997,81.52
Cuba,49,Area equipped for irrigation: total,4313,1997,870.3
Cuba,49,Area equipped for irrigation: actually irrigated,4318,1997,737.9
Cuba,49,% of the area equipped for irrigation actually irrigated,4328,1997,84.79
Cuba,49,% of the cultivated area equipped for irrigation,4331,1997,20.8
Cuba,49,% of irrigation potential equipped for irrigation,4330,1997,32.23
Cuba,49,Total agricultural water managed area,4317,1997,870.3
Cuba,49,% of agricultural water managed area equipped for irrigation,4319,1997,100
Cyprus,50,Area equipped for full control irrigation: surface irrigation,4308,1994,1.977
Cyprus,50,Area equipped for full control irrigation: sprinkler irrigation,4309,1994,1.977
Cyprus,50,Area equipped for full control irrigation: localized irrigation,4310,1994,35.59
Cyprus,50,Area equipped for full control irrigation: total,4311,1994,39.54
Cyprus,50,Area equipped for irrigation: spate irrigation,4316,1994,0.393
Cyprus,50,Area equipped for irrigation: total,4313,1994,39.93
Cyprus,50,Area equipped for irrigation: actually irrigated,4318,1994,33.39
Cyprus,50,% of the area equipped for irrigation actually irrigated,4328,1994,83.6
Cyprus,50,% of the cultivated area equipped for irrigation,4331,1994,28.3
Cyprus,50,Total agricultural water managed area,4317,1994,39.93
Cyprus,50,% of agricultural water managed area equipped for irrigation,4319,1994,100
Czechia,167,Area equipped for full control irrigation: total,4311,1996,34.5
Czechia,167,Area equipped for irrigation: total,4313,1996,34.5
Czechia,167,% of the cultivated area equipped for irrigation,4331,1996,1.037
Czechia,167,Total agricultural water managed area,4317,1996,34.5
Czechia,167,% of agricultural water managed area equipped for irrigation,4319,1996,100
Democratic People's Republic of Korea,116,Area equipped for full control irrigation: surface irrigation,4308,1995,1460
Democratic People's Republic of Korea,116,Area equipped for full control irrigation: total,4311,1995,1460
Democratic People's Republic of Korea,116,Area equipped for full control irrigation: actually irrigated,4461,1995,1351
Democratic People's Republic of Korea,116,% of area equipped for full control irrigation actually irrigated,4463,1995,92.53
Democratic People's Republic of Korea,116,Area equipped for irrigation: total,4313,1995,1460
Democratic People's Republic of Korea,116,% of the cultivated area equipped for irrigation,4331,1995,58.4
Democratic People's Republic of Korea,116,Total agricultural water managed area,4317,1995,1460
Democratic People's Republic of Korea,116,% of agricultural water managed area equipped for irrigation,4319,1995,100
Democratic Republic of the Congo,250,Irrigation potential,4307,1997,7000
Democratic Republic of the Congo,250,Area equipped for full control irrigation: surface irrigation,4308,1995,10
Democratic Republic of the Congo,250,Area equipped for full control irrigation: total,4311,1995,10
Democratic Republic of the Congo,250,Area equipped for irrigation: equipped lowland areas,4312,1995,0.5
Democratic Republic of the Congo,250,Area equipped for irrigation: total,4313,1995,10.5
Democratic Republic of the Congo,250,Area equipped for irrigation: actually irrigated,4318,1995,8
Democratic Republic of the Congo,250,% of the area equipped for irrigation actually irrigated,4328,1995,76.19
Democratic Republic of the Congo,250,% of the cultivated area equipped for irrigation,4331,1995,0.1382
Democratic Republic of the Congo,250,% of irrigation potential equipped for irrigation,4330,1995,0.15
Democratic Republic of the Congo,250,Flood recession cropping area non-equipped,4314,1995,1
Democratic Republic of the Congo,250,Cultivated wetlands and inland valley bottoms non-equipped,4315,1995,2
Democratic Republic of the Congo,250,Total agricultural water managed area,4317,1995,13.5
Democratic Republic of the Congo,250,% of agricultural water managed area equipped for irrigation,4319,1995,77.78
Denmark,54,Area equipped for full control irrigation: total,4311,1997,476
Denmark,54,Area equipped for irrigation: total,4313,1997,476
Denmark,54,% of the cultivated area equipped for irrigation,4331,1997,20.06
Denmark,54,Total agricultural water managed area,4317,1997,476
Denmark,54,% of agricultural water managed area equipped for irrigation,4319,1997,100
Djibouti,72,Irrigation potential,4307,1997,2.4
Dominican Republic,56,Irrigation potential,4307,1997,710
Ecuador,58,Irrigation potential,4307,1997,3136
Ecuador,58,Area equipped for full control irrigation: actually irrigated,4461,1997,613
Ecuador,58,Area equipped for irrigation: actually irrigated,4318,1997,613
Egypt,59,Irrigation potential,4307,1997,4420
Egypt,59,Area equipped for full control irrigation: surface irrigation,4308,1993,3046
Egypt,59,Area equipped for full control irrigation: sprinkler irrigation,4309,1993,117
Egypt,59,Area equipped for full control irrigation: localized irrigation,4310,1993,83
Egypt,59,Area equipped for full control irrigation: total,4311,1993,3246
Egypt,59,Area equipped for full control irrigation: actually irrigated,4461,1993,3246
Egypt,59,% of area equipped for full control irrigation actually irrigated,4463,1993,100
Egypt,59,Area equipped for irrigation: total,4313,1993,3246
Egypt,59,Area equipped for irrigation: actually irrigated,4318,1993,3246
Egypt,59,% of the area equipped for irrigation actually irrigated,4328,1993,100
Egypt,59,% of the cultivated area equipped for irrigation,4331,1993,100
Egypt,59,% of irrigation potential equipped for irrigation,4330,1993,73.44
Egypt,59,Total agricultural water managed area,4317,1993,3246
Egypt,59,% of agricultural water managed area equipped for irrigation,4319,1993,100
El Salvador,60,Irrigation potential,4307,1997,200
El Salvador,60,Area equipped for full control irrigation: surface irrigation,4308,1997,40.04
El Salvador,60,Area equipped for full control irrigation: sprinkler irrigation,4309,1997,4.949
El Salvador,60,Area equipped for full control irrigation: total,4311,1997,44.99
El Salvador,60,Area equipped for irrigation: total,4313,1997,44.99
El Salvador,60,% of the cultivated area equipped for irrigation,4331,1997,5.513
El Salvador,60,% of irrigation potential equipped for irrigation,4330,1997,22.5
El Salvador,60,Total agricultural water managed area,4317,1997,44.99
El Salvador,60,% of agricultural water managed area equipped for irrigation,4319,1997,100
Equatorial Guinea,61,Irrigation potential,4307,1997,30
Eritrea,178,Irrigation potential,4307,1997,187.5
Eritrea,178,Area equipped for full control irrigation: surface irrigation,4308,1993,4.1
Eritrea,178,Area equipped for full control irrigation: total,4311,1993,4.1
Eritrea,178,Area equipped for full control irrigation: actually irrigated,4461,1993,4.1
Eritrea,178,% of area equipped for full control irrigation actually irrigated,4463,1993,100
Eritrea,178,Area equipped for irrigation: spate irrigation,4316,1993,17.49
Eritrea,178,Area equipped for irrigation: total,4313,1993,21.59
Eritrea,178,Area equipped for irrigation: actually irrigated,4318,1993,13.49
Eritrea,178,% of the area equipped for irrigation actually irrigated,4328,1993,62.48
Eritrea,178,% of the cultivated area equipped for irrigation,4331,1993,5.494
Eritrea,178,% of irrigation potential equipped for irrigation,4330,1993,11.51
Eritrea,178,Total agricultural water managed area,4317,1993,21.59
Eritrea,178,% of agricultural water managed area equipped for irrigation,4319,1993,100
Estonia,63,Irrigation potential,4307,1997,150
Estonia,63,Area equipped for full control irrigation: sprinkler irrigation,4309,1995,3.68
Estonia,63,Area equipped for full control irrigation: total,4311,1995,3.68
Estonia,63,Area equipped for full control irrigation: actually irrigated,4461,1995,1.622
Estonia,63,% of area equipped for full control irrigation actually irrigated,4463,1995,44.08
Estonia,63,Area equipped for irrigation: total,4313,1995,3.68
Estonia,63,Area equipped for irrigation: actually irrigated,4318,1995,1.622
Estonia,63,% of the area equipped for irrigation actually irrigated,4328,1995,44.08
Estonia,63,% of the cultivated area equipped for irrigation,4331,1995,0.4089
Estonia,63,% of irrigation potential equipped for irrigation,4330,1995,2.453
Estonia,63,Total agricultural water managed area,4317,1995,3.68
Estonia,63,% of agricultural water managed area equipped for irrigation,4319,1995,100
Eswatini,209,Irrigation potential,4307,1997,93.22
Eswatini,209,Area equipped for full control irrigation: localized irrigation,4310,1994,0.025
Ethiopia,238,Irrigation potential,4307,1997,2700
Ethiopia,238,Total agricultural water managed area,4317,1994,189.6
Finland,67,Area equipped for full control irrigation: total,4311,1997,85
Finland,67,Area equipped for irrigation: total,4313,1997,85
Finland,67,% of the cultivated area equipped for irrigation,4331,1997,3.992
Finland,67,Total agricultural water managed area,4317,1997,85
Finland,67,% of agricultural water managed area equipped for irrigation,4319,1997,100
France,68,Area equipped for full control irrigation: total,4311,1995,2510
France,68,Area equipped for irrigation: total,4313,1995,2510
France,68,% of the area equipped for irrigation managed by women,4544,1995,9.06
France,68,% of the agricultural holdings with irrigation managed by women,4545,1995,15.22
France,68,% of the cultivated area equipped for irrigation,4331,1995,12.92
France,68,Total agricultural water managed area,4317,1995,2510
France,68,% of agricultural water managed area equipped for irrigation,4319,1995,100
Gabon,74,Irrigation potential,4307,1997,440
Gambia,75,Irrigation potential,4307,1997,80
Georgia,73,Irrigation potential,4307,1997,725
Georgia,73,Area equipped for full control irrigation: surface irrigation,4308,1996,366.6
Georgia,73,Area equipped for full control irrigation: sprinkler irrigation,4309,1996,70.9
Georgia,73,Area equipped for full control irrigation: total,4311,1996,437.5
Georgia,73,Area equipped for irrigation: equipped lowland areas,4312,1996,31.5
Georgia,73,Area equipped for irrigation: total,4313,1996,469
Georgia,73,Area equipped for irrigation: actually irrigated,4318,1996,273.8
Georgia,73,% of the area equipped for irrigation actually irrigated,4328,1996,63
Georgia,73,% of the cultivated area equipped for irrigation,4331,1996,44.12
Georgia,73,% of irrigation potential equipped for irrigation,4330,1996,64.69
Georgia,73,Total agricultural water managed area,4317,1996,469
Georgia,73,% of agricultural water managed area equipped for irrigation,4319,1996,100
Germany,79,Area equipped for full control irrigation: total,4311,1995,485
Germany,79,Area equipped for irrigation: total,4313,1995,485
Germany,79,% of the cultivated area equipped for irrigation,4331,1995,4.022
Germany,79,Total agricultural water managed area,4317,1995,485
Germany,79,% of agricultural water managed area equipped for irrigation,4319,1995,100
Ghana,81,Irrigation potential,4307,1997,1900
Ghana,81,Area equipped for full control irrigation: surface irrigation,4308,1994,5.794
Ghana,81,Area equipped for full control irrigation: sprinkler irrigation,4309,1994,0.58
Ghana,81,Area equipped for full control irrigation: total,4311,1994,6.374
Ghana,81,Area equipped for full control irrigation: actually irrigated,4461,1994,3.888
Ghana,81,% of area equipped for full control irrigation actually irrigated,4463,1994,61
Ghana,81,Area equipped for irrigation: total,4313,1994,6.374
Ghana,81,Area equipped for irrigation: actually irrigated,4318,1994,3.888
Ghana,81,% of the area equipped for irrigation actually irrigated,4328,1994,61
Ghana,81,% of the cultivated area equipped for irrigation,4331,1994,0.1203
Ghana,81,% of irrigation potential equipped for irrigation,4330,1994,0.3355
Ghana,81,Total agricultural water managed area,4317,1994,6.374
Ghana,81,% of agricultural water managed area equipped for irrigation,4319,1994,100
Greece,84,Area equipped for full control irrigation: total,4311,1997,1277
Greece,84,Area equipped for full control irrigation: actually irrigated,4461,1997,1163
Greece,84,% of area equipped for full control irrigation actually irrigated,4463,1997,91.07
Greece,84,Area equipped for irrigation: total,4313,1997,1277
Greece,84,% of the area equipped for irrigation managed by women,4544,1995,8
Greece,84,% of the agricultural holdings with irrigation managed by women,4545,1995,14.55
Greece,84,Area equipped for irrigation: actually irrigated,4318,1997,1163
Greece,84,% of the area equipped for irrigation actually irrigated,4328,1997,91.07
Greece,84,% of the cultivated area equipped for irrigation,4331,1997,32.87
Greece,84,Total agricultural water managed area,4317,1997,1277
Greece,84,% of agricultural water managed area equipped for irrigation,4319,1997,100
Grenada,86,Irrigation potential,4307,1997,0.894
Grenada,86,Area equipped for full control irrigation: sprinkler irrigation,4309,1997,0.029
Grenada,86,Area equipped for full control irrigation: localized irrigation,4310,1997,0.19
Grenada,86,Area equipped for full control irrigation: total,4311,1997,0.219
Grenada,86,Area equipped for irrigation: total,4313,1997,0.219
Grenada,86,% of the area equipped for irrigation actually irrigated,4328,1997,0
Grenada,86,% of the cultivated area equipped for irrigation,4331,1997,2.19
Grenada,86,% of irrigation potential equipped for irrigation,4330,1997,24.5
Grenada,86,Total agricultural water managed area,4317,1997,0.219
Grenada,86,% of agricultural water managed area equipped for irrigation,4319,1997,100
Guatemala,89,Irrigation potential,4307,1997,2620
Guatemala,89,Area equipped for full control irrigation: surface irrigation,4308,1997,129.8
Guatemala,89,Area equipped for full control irrigation: total,4311,1997,129.8
Guatemala,89,Area equipped for full control irrigation: actually irrigated,4461,1997,129.8
Guatemala,89,% of area equipped for full control irrigation actually irrigated,4463,1997,100
Guatemala,89,Area equipped for irrigation: total,4313,1997,129.8
Guatemala,89,Area equipped for irrigation: actually irrigated,4318,1997,129.8
Guatemala,89,% of the area equipped for irrigation actually irrigated,4328,1997,100
Guatemala,89,% of the cultivated area equipped for irrigation,4331,1997,6.76
Guatemala,89,% of irrigation potential equipped for irrigation,4330,1997,4.954
Guatemala,89,Total agricultural water managed area,4317,1997,129.8
Guatemala,89,% of agricultural water managed area equipped for irrigation,4319,1997,100
Guinea,90,Irrigation potential,4307,1997,520
Guinea,90,Area equipped for full control irrigation: surface irrigation,4308,1994,13.95
Guinea,90,Area equipped for full control irrigation: sprinkler irrigation,4309,1994,1.594
Guinea,90,Area equipped for full control irrigation: total,4311,1994,15.54
Guinea,90,Area equipped for irrigation: equipped lowland areas,4312,1994,77.34
Guinea,90,Area equipped for irrigation: total,4313,1994,92.88
Guinea,90,% of the cultivated area equipped for irrigation,4331,1994,2.996
Guinea,90,% of irrigation potential equipped for irrigation,4330,1994,17.86
Guinea,90,Flood recession cropping area non-equipped,4314,1994,6.268
Guinea,90,Total agricultural water managed area,4317,1994,99.15
Guinea,90,% of agricultural water managed area equipped for irrigation,4319,1994,93.68
Guinea-Bissau,175,Irrigation potential,4307,1997,281.3
Guinea-Bissau,175,Area equipped for full control irrigation: surface irrigation,4308,1996,8.562
Guinea-Bissau,175,Area equipped for full control irrigation: total,4311,1996,8.562
Guinea-Bissau,175,Area equipped for full control irrigation: actually irrigated,4461,1996,8.562
Guinea-Bissau,175,% of area equipped for full control irrigation actually irrigated,4463,1996,100
Guinea-Bissau,175,Area equipped for irrigation: equipped lowland areas,4312,1996,14
Guinea-Bissau,175,Area equipped for irrigation: total,4313,1996,22.56
Guinea-Bissau,175,Area equipped for irrigation: actually irrigated,4318,1996,22.56
Guinea-Bissau,175,% of the area equipped for irrigation actually irrigated,4328,1996,100
Guinea-Bissau,175,% of the cultivated area equipped for irrigation,4331,1996,4.937
Guinea-Bissau,175,% of irrigation potential equipped for irrigation,4330,1996,8.02
Guinea-Bissau,175,Cultivated wetlands and inland valley bottoms non-equipped,4315,1996,29.37
Guinea-Bissau,175,Total agricultural water managed area,4317,1996,51.93
Guinea-Bissau,175,% of agricultural water managed area equipped for irrigation,4319,1996,43.44
Haiti,93,Irrigation potential,4307,1997,143
Honduras,95,Irrigation potential,4307,1997,500
Hungary,97,Area equipped for full control irrigation: total,4311,1995,210
Hungary,97,Area equipped for irrigation: total,4313,1995,210
Hungary,97,% of the cultivated area equipped for irrigation,4331,1995,4.161
Hungary,97,Total agricultural water managed area,4317,1995,210
Hungary,97,% of agricultural water managed area equipped for irrigation,4319,1995,100
India,100,Irrigation potential,4307,1997,139500
India,100,Area equipped for full control irrigation: surface irrigation,4308,1993,49330
India,100,Area equipped for full control irrigation: sprinkler irrigation,4309,1996,700
India,100,Area equipped for full control irrigation: localized irrigation,4310,1993,71
India,100,Area equipped for full control irrigation: total,4311,1993,50101
India,100,Area equipped for irrigation: total,4313,1993,50101
India,100,% of the cultivated area equipped for irrigation,4331,1993,29.45
India,100,% of irrigation potential equipped for irrigation,4330,1993,35.91
India,100,Total agricultural water managed area,4317,1993,50101
India,100,% of agricultural water managed area equipped for irrigation,4319,1993,100
Indonesia,101,Irrigation potential,4307,1997,10886
Indonesia,101,Area equipped for full control irrigation: surface irrigation,4308,1996,4428
Indonesia,101,Area equipped for full control irrigation: total,4311,1996,4428
Indonesia,101,Area equipped for irrigation: total,4313,1996,4428
Indonesia,101,% of the cultivated area equipped for irrigation,4331,1996,13.69
Indonesia,101,% of irrigation potential equipped for irrigation,4330,1996,40.68
Indonesia,101,Cultivated wetlands and inland valley bottoms non-equipped,4315,1996,3841
Indonesia,101,Total agricultural water managed area,4317,1996,8269
Indonesia,101,% of agricultural water managed area equipped for irrigation,4319,1996,53.55
Iran (Islamic Republic of),102,Irrigation potential,4307,1997,15000
Iran (Islamic Republic of),102,Area equipped for full control irrigation: surface irrigation,4308,1993,7173
Iran (Islamic Republic of),102,Area equipped for full control irrigation: sprinkler irrigation,4309,1993,47.2
Iran (Islamic Republic of),102,Area equipped for full control irrigation: localized irrigation,4310,1993,43.5
Iran (Islamic Republic of),102,Area equipped for full control irrigation: total,4311,1993,7264
Iran (Islamic Republic of),102,Area equipped for full control irrigation: actually irrigated,4461,1993,7264
Iran (Islamic Republic of),102,% of area equipped for full control irrigation actually irrigated,4463,1993,100
Iran (Islamic Republic of),102,Area equipped for irrigation: total,4313,1993,7264
Iran (Islamic Republic of),102,Area equipped for irrigation: actually irrigated,4318,1993,7264
Iran (Islamic Republic of),102,% of the area equipped for irrigation actually irrigated,4328,1993,100
Iran (Islamic Republic of),102,% of the cultivated area equipped for irrigation,4331,1993,40.74
Iran (Islamic Republic of),102,% of irrigation potential equipped for irrigation,4330,1993,48.43
Iran (Islamic Republic of),102,Flood recession cropping area non-equipped,4314,1993,10
Iran (Islamic Republic of),102,Total agricultural water managed area,4317,1993,7274
Iran (Islamic Republic of),102,% of agricultural water managed area equipped for irrigation,4319,1993,99.86
Iraq,103,Irrigation potential,4307,1997,5554
Iraq,103,Area equipped for full control irrigation: localized irrigation,4310,1994,8
