Area,Area Id,Variable Name,Variable Id,Year,Value
Haiti,93,National Rainfall Index (NRI),4472,1984,1449
Honduras,95,Gross Domestic Product (GDP),4112,1987,4.15E+09
Honduras,95,"Agriculture, value added (% GDP)",4113,1987,20.91
Honduras,95,Long-term average annual precipitation in volume,4150,1987,222.3
Honduras,95,National Rainfall Index (NRI),4472,1987,1919
Hungary,97,Gross Domestic Product (GDP),4112,1987,2.61E+10
Hungary,97,Long-term average annual precipitation in volume,4150,1987,54.79
Hungary,97,National Rainfall Index (NRI),4472,1985,593.7
Iceland,99,Gross Domestic Product (GDP),4112,1987,5.57E+09
Iceland,99,Long-term average annual precipitation in volume,4150,1987,199.8
Iceland,99,National Rainfall Index (NRI),4472,1986,968.5
India,100,Gross Domestic Product (GDP),4112,1987,2.84E+11
India,100,"Agriculture, value added (% GDP)",4113,1987,29.18
India,100,Long-term average annual precipitation in volume,4150,1987,3560
India,100,National Rainfall Index (NRI),4472,1985,1653
Indonesia,101,Gross Domestic Product (GDP),4112,1987,7.59E+10
Indonesia,101,"Agriculture, value added (% GDP)",4113,1987,23.33
Indonesia,101,Long-term average annual precipitation in volume,4150,1987,5163
Indonesia,101,National Rainfall Index (NRI),4472,1985,3020
Iran (Islamic Republic of),102,Gross Domestic Product (GDP),4112,1987,1.34E+11
Iran (Islamic Republic of),102,"Agriculture, value added (% GDP)",4113,1987,16.82
Iran (Islamic Republic of),102,Long-term average annual precipitation in volume,4150,1987,397.9
Iran (Islamic Republic of),102,National Rainfall Index (NRI),4472,1985,276.9
Iraq,103,Gross Domestic Product (GDP),4112,1987,5.66E+10
Iraq,103,Long-term average annual precipitation in volume,4150,1987,94.68
Iraq,103,National Rainfall Index (NRI),4472,1985,262.4
Ireland,104,Gross Domestic Product (GDP),4112,1987,3.40E+10
Ireland,104,Long-term average annual precipitation in volume,4150,1987,78.57
Ireland,104,National Rainfall Index (NRI),4472,1984,1071
Israel,105,Gross Domestic Product (GDP),4112,1987,3.55E+10
Israel,105,Long-term average annual precipitation in volume,4150,1987,9.6
Israel,105,National Rainfall Index (NRI),4472,1985,397
Italy,106,Gross Domestic Product (GDP),4112,1987,8.03E+11
Italy,106,Long-term average annual precipitation in volume,4150,1987,250.7
Italy,106,National Rainfall Index (NRI),4472,1985,774.2
Jamaica,109,Gross Domestic Product (GDP),4112,1987,3.29E+09
Jamaica,109,Long-term average annual precipitation in volume,4150,1987,22.54
Jamaica,109,National Rainfall Index (NRI),4472,1986,1324
Japan,110,Gross Domestic Product (GDP),4112,1987,2.49E+12
Japan,110,"Agriculture, value added (% GDP)",4113,1987,2.389
Japan,110,Long-term average annual precipitation in volume,4150,1987,630.2
Japan,110,National Rainfall Index (NRI),4472,1987,1507
Jordan,112,Gross Domestic Product (GDP),4112,1987,6.76E+09
Jordan,112,"Agriculture, value added (% GDP)",4113,1987,6.735
Jordan,112,Long-term average annual precipitation in volume,4150,1987,9.855
Jordan,112,National Rainfall Index (NRI),4472,1986,213.8
Kenya,114,Gross Domestic Product (GDP),4112,1987,7.97E+09
Kenya,114,"Agriculture, value added (% GDP)",4113,1987,31.55
Kenya,114,Long-term average annual precipitation in volume,4150,1987,365.6
Kenya,114,National Rainfall Index (NRI),4472,1986,839.1
Kiribati,83,Gross Domestic Product (GDP),4112,1987,2.39E+07
Kiribati,83,"Agriculture, value added (% GDP)",4113,1987,27.89
Kuwait,118,Gross Domestic Product (GDP),4112,1987,2.24E+10
Kuwait,118,Long-term average annual precipitation in volume,4150,1987,2.156
Kuwait,118,National Rainfall Index (NRI),4472,1987,90.58
Lao People's Democratic Republic,120,Gross Domestic Product (GDP),4112,1987,1.09E+09
Lao People's Democratic Republic,120,Long-term average annual precipitation in volume,4150,1987,434.3
Lao People's Democratic Republic,120,National Rainfall Index (NRI),4472,1984,1574
Lebanon,121,Long-term average annual precipitation in volume,4150,1987,6.907
Lebanon,121,National Rainfall Index (NRI),4472,1983,694.9
Lesotho,122,Gross Domestic Product (GDP),4112,1987,3.69E+08
Lesotho,122,"Agriculture, value added (% GDP)",4113,1987,25.44
Lesotho,122,Long-term average annual precipitation in volume,4150,1987,23.92
Lesotho,122,National Rainfall Index (NRI),4472,1987,656
Liberia,123,Gross Domestic Product (GDP),4112,1987,9.73E+08
Liberia,123,Long-term average annual precipitation in volume,4150,1987,266.3
Liberia,123,National Rainfall Index (NRI),4472,1987,2162
Libya,124,Gross Domestic Product (GDP),4112,1987,2.32E+10
Libya,124,Long-term average annual precipitation in volume,4150,1987,98.53
Libya,124,National Rainfall Index (NRI),4472,1984,166.6
Liechtenstein,125,Gross Domestic Product (GDP),4112,1987,1.05E+09
Luxembourg,256,Gross Domestic Product (GDP),4112,1987,8.70E+09
Luxembourg,256,Long-term average annual precipitation in volume,4150,1987,2.415
Madagascar,129,Gross Domestic Product (GDP),4112,1987,2.57E+09
Madagascar,129,"Agriculture, value added (% GDP)",4113,1987,36.17
Madagascar,129,Long-term average annual precipitation in volume,4150,1987,888.2
Madagascar,129,National Rainfall Index (NRI),4472,1983,1856
Malawi,130,Gross Domestic Product (GDP),4112,1987,1.18E+09
Malawi,130,"Agriculture, value added (% GDP)",4113,1987,49.03
Malawi,130,Long-term average annual precipitation in volume,4150,1987,139.9
Malawi,130,National Rainfall Index (NRI),4472,1984,1121
Malaysia,131,Gross Domestic Product (GDP),4112,1987,3.22E+10
Malaysia,131,"Agriculture, value added (% GDP)",4113,1987,19.96
Malaysia,131,Long-term average annual precipitation in volume,4150,1987,951
Malaysia,131,National Rainfall Index (NRI),4472,1986,3023
Maldives,132,Gross Domestic Product (GDP),4112,1987,1.41E+08
Maldives,132,Long-term average annual precipitation in volume,4150,1987,0.5916
Mali,133,Gross Domestic Product (GDP),4112,1987,2.09E+09
Mali,133,"Agriculture, value added (% GDP)",4113,1987,38.91
Mali,133,Long-term average annual precipitation in volume,4150,1987,349.7
Mali,133,National Rainfall Index (NRI),4472,1984,498.6
Malta,134,Gross Domestic Product (GDP),4112,1987,1.75E+09
Malta,134,"Agriculture, value added (% GDP)",4113,1987,4.312
Malta,134,Long-term average annual precipitation in volume,4150,1987,0.1792
Marshall Islands,127,Gross Domestic Product (GDP),4112,1987,6.30E+07
Mauritania,136,Gross Domestic Product (GDP),4112,1987,9.10E+08
Mauritania,136,"Agriculture, value added (% GDP)",4113,1987,32.31
Mauritania,136,Long-term average annual precipitation in volume,4150,1987,94.82
Mauritania,136,National Rainfall Index (NRI),4472,1984,142.6
Mauritius,137,Gross Domestic Product (GDP),4112,1987,1.89E+09
Mauritius,137,"Agriculture, value added (% GDP)",4113,1987,15.35
Mauritius,137,Long-term average annual precipitation in volume,4150,1987,4.164
Mexico,138,Gross Domestic Product (GDP),4112,1987,1.40E+11
Mexico,138,"Agriculture, value added (% GDP)",4113,1987,9.679
Mexico,138,Long-term average annual precipitation in volume,4150,1987,1489
Mexico,138,National Rainfall Index (NRI),4472,1986,1116
Micronesia (Federated States of),145,Gross Domestic Product (GDP),4112,1987,1.17E+08
Micronesia (Federated States of),145,"Agriculture, value added (% GDP)",4113,1983,44.54
Monaco,140,Gross Domestic Product (GDP),4112,1987,1.84E+09
Mongolia,141,Gross Domestic Product (GDP),4112,1987,3.02E+09
Mongolia,141,"Agriculture, value added (% GDP)",4113,1987,16.42
Mongolia,141,Long-term average annual precipitation in volume,4150,1987,377
Mongolia,141,National Rainfall Index (NRI),4472,1987,218.5
Morocco,143,Gross Domestic Product (GDP),4112,1987,2.18E+10
Morocco,143,"Agriculture, value added (% GDP)",4113,1987,13.48
Morocco,143,Long-term average annual precipitation in volume,4150,1987,154.5
Morocco,143,National Rainfall Index (NRI),4472,1985,270
Mozambique,144,Gross Domestic Product (GDP),4112,1987,2.35E+09
Mozambique,144,"Agriculture, value added (% GDP)",4113,1987,44.15
Mozambique,144,Long-term average annual precipitation in volume,4150,1987,825
Mozambique,144,National Rainfall Index (NRI),4472,1984,975.1
Myanmar,28,"Agriculture, value added (% GDP)",4113,1987,55.3
Myanmar,28,Long-term average annual precipitation in volume,4150,1987,1415
Myanmar,28,National Rainfall Index (NRI),4472,1987,1983
Namibia,147,Gross Domestic Product (GDP),4112,1987,2.31E+09
Namibia,147,"Agriculture, value added (% GDP)",4113,1987,9.683
Namibia,147,Long-term average annual precipitation in volume,4150,1987,234.9
Namibia,147,National Rainfall Index (NRI),4472,1985,303.4
Nepal,149,Gross Domestic Product (GDP),4112,1987,2.96E+09
Nepal,149,"Agriculture, value added (% GDP)",4113,1987,50.72
Nepal,149,Long-term average annual precipitation in volume,4150,1987,220.8
Nepal,149,National Rainfall Index (NRI),4472,1983,1761
Netherlands,150,Gross Domestic Product (GDP),4112,1987,2.42E+11
Netherlands,150,"Agriculture, value added (% GDP)",4113,1987,4.128
Netherlands,150,Long-term average annual precipitation in volume,4150,1987,32.31
Netherlands,150,National Rainfall Index (NRI),4472,1983,785
New Zealand,156,Gross Domestic Product (GDP),4112,1987,4.04E+10
New Zealand,156,"Agriculture, value added (% GDP)",4113,1987,6.54
New Zealand,156,Long-term average annual precipitation in volume,4150,1987,463.7
New Zealand,156,National Rainfall Index (NRI),4472,1987,1288
Nicaragua,157,Gross Domestic Product (GDP),4112,1987,3.85E+09
Nicaragua,157,Long-term average annual precipitation in volume,4150,1987,297.2
Nicaragua,157,National Rainfall Index (NRI),4472,1986,2188
Niger,158,Gross Domestic Product (GDP),4112,1987,2.23E+09
Niger,158,"Agriculture, value added (% GDP)",4113,1987,35.21
Niger,158,Long-term average annual precipitation in volume,4150,1987,191.3
Niger,158,National Rainfall Index (NRI),4472,1985,273.6
Nigeria,159,Gross Domestic Product (GDP),4112,1987,2.41E+10
Nigeria,159,"Agriculture, value added (% GDP)",4113,1987,37.26
Nigeria,159,Long-term average annual precipitation in volume,4150,1987,1062
Nigeria,159,National Rainfall Index (NRI),4472,1986,1272
Norway,162,Gross Domestic Product (GDP),4112,1987,9.42E+10
Norway,162,"Agriculture, value added (% GDP)",4113,1987,3.685
Norway,162,Long-term average annual precipitation in volume,4150,1987,544.6
Norway,162,National Rainfall Index (NRI),4472,1985,1321
Occupied Palestinian Territory,299,Long-term average annual precipitation in volume,4150,1987,2.42
Oman,221,Gross Domestic Product (GDP),4112,1987,7.81E+09
Oman,221,"Agriculture, value added (% GDP)",4113,1987,3.509
Oman,221,Long-term average annual precipitation in volume,4150,1987,38.69
Oman,221,National Rainfall Index (NRI),4472,1986,51.11
Pakistan,165,Gross Domestic Product (GDP),4112,1987,3.34E+10
Pakistan,165,"Agriculture, value added (% GDP)",4113,1987,26.25
Pakistan,165,Long-term average annual precipitation in volume,4150,1987,393.3
Pakistan,165,National Rainfall Index (NRI),4472,1986,544
Panama,166,Gross Domestic Product (GDP),4112,1987,5.97E+09
Panama,166,"Agriculture, value added (% GDP)",4113,1987,8.069
Panama,166,Long-term average annual precipitation in volume,4150,1987,220.8
Panama,166,National Rainfall Index (NRI),4472,1986,2258
Papua New Guinea,168,Gross Domestic Product (GDP),4112,1987,3.14E+09
Papua New Guinea,168,"Agriculture, value added (% GDP)",4113,1987,32.91
Papua New Guinea,168,Long-term average annual precipitation in volume,4150,1987,1454
Papua New Guinea,168,National Rainfall Index (NRI),4472,1985,3223
Paraguay,169,Gross Domestic Product (GDP),4112,1987,3.78E+09
Paraguay,169,Long-term average annual precipitation in volume,4150,1987,459.6
Paraguay,169,National Rainfall Index (NRI),4472,1985,1296
Peru,170,Gross Domestic Product (GDP),4112,1987,2.02E+10
Peru,170,Long-term average annual precipitation in volume,4150,1987,2234
Peru,170,National Rainfall Index (NRI),4472,1984,2235
Philippines,171,Gross Domestic Product (GDP),4112,1987,3.32E+10
Philippines,171,"Agriculture, value added (% GDP)",4113,1987,24.01
Philippines,171,Long-term average annual precipitation in volume,4150,1987,704.4
Philippines,171,National Rainfall Index (NRI),4472,1985,2377
Poland,173,Gross Domestic Product (GDP),4112,1987,6.39E+10
Poland,173,Long-term average annual precipitation in volume,4150,1987,187.6
Poland,173,National Rainfall Index (NRI),4472,1986,547.4
Portugal,174,Gross Domestic Product (GDP),4112,1987,4.82E+10
Portugal,174,Long-term average annual precipitation in volume,4150,1987,78.67
Portugal,174,National Rainfall Index (NRI),4472,1985,1016
Puerto Rico,177,Gross Domestic Product (GDP),4112,1987,2.39E+10
Puerto Rico,177,"Agriculture, value added (% GDP)",4113,1987,2.384
Puerto Rico,177,Long-term average annual precipitation in volume,4150,1987,18.22
Puerto Rico,177,National Rainfall Index (NRI),4472,1985,1437
Qatar,179,Gross Domestic Product (GDP),4112,1987,5.45E+09
Qatar,179,Long-term average annual precipitation in volume,4150,1987,0.8591
Republic of Korea,117,Gross Domestic Product (GDP),4112,1987,1.51E+11
Republic of Korea,117,"Agriculture, value added (% GDP)",4113,1987,9.896
Republic of Korea,117,Long-term average annual precipitation in volume,4150,1987,126.5
Romania,183,Gross Domestic Product (GDP),4112,1987,3.81E+10
Romania,183,Long-term average annual precipitation in volume,4150,1987,151.9
Romania,183,National Rainfall Index (NRI),4472,1987,552.8
Rwanda,184,Gross Domestic Product (GDP),4112,1987,2.16E+09
Rwanda,184,"Agriculture, value added (% GDP)",4113,1987,37.71
Rwanda,184,Long-term average annual precipitation in volume,4150,1987,31.92
Rwanda,184,National Rainfall Index (NRI),4472,1986,1036
Saint Kitts and Nevis,188,Gross Domestic Product (GDP),4112,1987,1.41E+08
Saint Kitts and Nevis,188,"Agriculture, value added (% GDP)",4113,1987,7.114
Saint Kitts and Nevis,188,Long-term average annual precipitation in volume,4150,1987,0.371
Saint Lucia,189,Gross Domestic Product (GDP),4112,1987,2.42E+08
Saint Lucia,189,"Agriculture, value added (% GDP)",4113,1987,13.25
Saint Lucia,189,Long-term average annual precipitation in volume,4150,1987,1.427
Saint Vincent and the Grenadines,191,Gross Domestic Product (GDP),4112,1987,1.76E+08
Saint Vincent and the Grenadines,191,"Agriculture, value added (% GDP)",4113,1987,13.31
Saint Vincent and the Grenadines,191,Long-term average annual precipitation in volume,4150,1987,0.6174
Samoa,244,Gross Domestic Product (GDP),4112,1987,1.12E+08
Samoa,244,Long-term average annual precipitation in volume,4150,1987,8.179
Sao Tome and Principe,193,Gross Domestic Product (GDP),4112,1985,5.20E+07
Sao Tome and Principe,193,Long-term average annual precipitation in volume,4150,1987,3.072
Saudi Arabia,194,Gross Domestic Product (GDP),4112,1987,8.57E+10
Saudi Arabia,194,"Agriculture, value added (% GDP)",4113,1987,5.706
Saudi Arabia,194,Long-term average annual precipitation in volume,4150,1987,126.8
Saudi Arabia,194,National Rainfall Index (NRI),4472,1987,189.8
Senegal,195,Gross Domestic Product (GDP),4112,1987,5.04E+09
Senegal,195,"Agriculture, value added (% GDP)",4113,1987,24.87
Senegal,195,Long-term average annual precipitation in volume,4150,1987,134.9
Senegal,195,National Rainfall Index (NRI),4472,1985,659.1
Seychelles,196,Gross Domestic Product (GDP),4112,1987,2.49E+08
Seychelles,196,"Agriculture, value added (% GDP)",4113,1987,5.294
Seychelles,196,Long-term average annual precipitation in volume,4150,1987,1.072
Sierra Leone,197,Gross Domestic Product (GDP),4112,1987,7.01E+08
Sierra Leone,197,"Agriculture, value added (% GDP)",4113,1987,45
Sierra Leone,197,Long-term average annual precipitation in volume,4150,1987,182.6
Sierra Leone,197,National Rainfall Index (NRI),4472,1984,2307
Singapore,200,Gross Domestic Product (GDP),4112,1987,2.09E+10
Singapore,200,"Agriculture, value added (% GDP)",4113,1987,0.574
Singapore,200,Long-term average annual precipitation in volume,4150,1987,1.698
Solomon Islands,25,Gross Domestic Product (GDP),4112,1987,2.39E+08
Solomon Islands,25,Long-term average annual precipitation in volume,4150,1987,87.51
Solomon Islands,25,National Rainfall Index (NRI),4472,1986,3030
Somalia,201,Gross Domestic Product (GDP),4112,1987,1.01E+09
Somalia,201,"Agriculture, value added (% GDP)",4113,1987,64.18
Somalia,201,Long-term average annual precipitation in volume,4150,1987,179.8
Somalia,201,National Rainfall Index (NRI),4472,1986,386.7
South Africa,202,Gross Domestic Product (GDP),4112,1987,1.04E+11
South Africa,202,"Agriculture, value added (% GDP)",4113,1987,5.598
South Africa,202,Long-term average annual precipitation in volume,4150,1987,603.4
South Africa,202,National Rainfall Index (NRI),4472,1985,530.5
Spain,203,Gross Domestic Product (GDP),4112,1987,3.18E+11
Spain,203,Long-term average annual precipitation in volume,4150,1987,321.8
Spain,203,National Rainfall Index (NRI),4472,1986,589.5
Sri Lanka,38,Gross Domestic Product (GDP),4112,1987,6.68E+09
Sri Lanka,38,"Agriculture, value added (% GDP)",4113,1987,27.3
Sri Lanka,38,Long-term average annual precipitation in volume,4150,1987,112.3
Sri Lanka,38,National Rainfall Index (NRI),4472,1985,1759
Suriname,207,Gross Domestic Product (GDP),4112,1987,9.80E+08
Suriname,207,"Agriculture, value added (% GDP)",4113,1987,11.22
Suriname,207,Long-term average annual precipitation in volume,4150,1987,381.9
Suriname,207,National Rainfall Index (NRI),4472,1986,1824
Sweden,210,Gross Domestic Product (GDP),4112,1987,1.80E+11
Sweden,210,"Agriculture, value added (% GDP)",4113,1987,4.118
Sweden,210,Long-term average annual precipitation in volume,4150,1987,281
Sweden,210,National Rainfall Index (NRI),4472,1983,678.6
Switzerland,211,Gross Domestic Product (GDP),4112,1987,1.93E+11
Switzerland,211,Long-term average annual precipitation in volume,4150,1987,63.46
Switzerland,211,National Rainfall Index (NRI),4472,1984,1085
Syrian Arab Republic,212,Gross Domestic Product (GDP),4112,1987,1.14E+10
Syrian Arab Republic,212,"Agriculture, value added (% GDP)",4113,1987,26.59
Syrian Arab Republic,212,Long-term average annual precipitation in volume,4150,1987,46.67
Syrian Arab Republic,212,National Rainfall Index (NRI),4472,1983,464.2
Thailand,216,Gross Domestic Product (GDP),4112,1987,5.05E+10
Thailand,216,"Agriculture, value added (% GDP)",4113,1987,15.73
Thailand,216,Long-term average annual precipitation in volume,4150,1987,832.3
Thailand,216,National Rainfall Index (NRI),4472,1984,1548
Timor-Leste,176,Long-term average annual precipitation in volume,4150,1987,22.3
Togo,217,Gross Domestic Product (GDP),4112,1987,1.25E+09
Togo,217,"Agriculture, value added (% GDP)",4113,1987,33.48
Togo,217,Long-term average annual precipitation in volume,4150,1987,66.33
Togo,217,National Rainfall Index (NRI),4472,1987,1118
Tonga,219,Gross Domestic Product (GDP),4112,1987,8.17E+07
Tonga,219,"Agriculture, value added (% GDP)",4113,1987,38.87
Trinidad and Tobago,220,Gross Domestic Product (GDP),4112,1987,4.80E+09
Trinidad and Tobago,220,"Agriculture, value added (% GDP)",4113,1987,2.98
Trinidad and Tobago,220,Long-term average annual precipitation in volume,4150,1987,11.29
Trinidad and Tobago,220,National Rainfall Index (NRI),4472,1983,1857
Tunisia,222,Gross Domestic Product (GDP),4112,1987,9.70E+09
Tunisia,222,"Agriculture, value added (% GDP)",4113,1987,18.8
Tunisia,222,Long-term average annual precipitation in volume,4150,1987,33.87
Tunisia,222,National Rainfall Index (NRI),4472,1983,291
Turkey,223,Gross Domestic Product (GDP),4112,1987,8.72E+10
Turkey,223,"Agriculture, value added (% GDP)",4113,1987,18.47
Turkey,223,Long-term average annual precipitation in volume,4150,1987,465.7
Turkey,223,National Rainfall Index (NRI),4472,1985,599.7
Uganda,226,Gross Domestic Product (GDP),4112,1987,6.27E+09
Uganda,226,"Agriculture, value added (% GDP)",4113,1987,56.75
Uganda,226,Long-term average annual precipitation in volume,4150,1987,285
Uganda,226,National Rainfall Index (NRI),4472,1983,1162
United Arab Emirates,225,Gross Domestic Product (GDP),4112,1987,3.64E+10
United Arab Emirates,225,"Agriculture, value added (% GDP)",4113,1987,1.143
United Arab Emirates,225,Long-term average annual precipitation in volume,4150,1987,6.521
United Arab Emirates,225,National Rainfall Index (NRI),4472,1983,59.73
United Kingdom,229,Gross Domestic Product (GDP),4112,1987,7.45E+11
United Kingdom,229,Long-term average annual precipitation in volume,4150,1987,297.2
United Kingdom,229,National Rainfall Index (NRI),4472,1983,956.3
United Republic of Tanzania,215,Long-term average annual precipitation in volume,4150,1987,1015
United Republic of Tanzania,215,National Rainfall Index (NRI),4472,1986,1087
United States of America,231,Gross Domestic Product (GDP),4112,1987,4.87E+12
United States of America,231,Long-term average annual precipitation in volume,4150,1987,6885
United States of America,231,National Rainfall Index (NRI),4472,1984,974.6
Uruguay,234,Gross Domestic Product (GDP),4112,1987,7.37E+09
Uruguay,234,"Agriculture, value added (% GDP)",4113,1987,13.71
Uruguay,234,Long-term average annual precipitation in volume,4150,1987,229.1
Uruguay,234,National Rainfall Index (NRI),4472,1987,1353
Vanuatu,155,Gross Domestic Product (GDP),4112,1987,1.31E+08
Vanuatu,155,"Agriculture, value added (% GDP)",4113,1987,20.37
Vanuatu,155,Long-term average annual precipitation in volume,4150,1987,24.38
Venezuela (Bolivarian Republic of),236,Gross Domestic Product (GDP),4112,1987,4.53E+10
Venezuela (Bolivarian Republic of),236,"Agriculture, value added (% GDP)",4113,1987,6.583
Venezuela (Bolivarian Republic of),236,Long-term average annual precipitation in volume,4150,1987,1864
Venezuela (Bolivarian Republic of),236,National Rainfall Index (NRI),4472,1986,1840
Viet Nam,237,Gross Domestic Product (GDP),4112,1987,3.67E+10
Viet Nam,237,"Agriculture, value added (% GDP)",4113,1987,40.56
Viet Nam,237,Long-term average annual precipitation in volume,4150,1987,601.6
Viet Nam,237,National Rainfall Index (NRI),4472,1983,1657
Yemen,249,Long-term average annual precipitation in volume,4150,1987,88.17
Yemen,249,National Rainfall Index (NRI),4472,1986,258.1
Zambia,251,Gross Domestic Product (GDP),4112,1987,2.27E+09
Zambia,251,"Agriculture, value added (% GDP)",4113,1987,12.05
Zambia,251,Long-term average annual precipitation in volume,4150,1987,767.7
Zambia,251,National Rainfall Index (NRI),4472,1983,989.3
Zimbabwe,181,Gross Domestic Product (GDP),4112,1987,6.74E+09
Zimbabwe,181,"Agriculture, value added (% GDP)",4113,1987,14.41
Zimbabwe,181,Long-term average annual precipitation in volume,4150,1987,256.7
Zimbabwe,181,National Rainfall Index (NRI),4472,1984,520.6
Afghanistan,2,Prevalence of undernourishment (3-year average),4474,1992,29.5
Afghanistan,2,Number of people undernourished (3-year average),4473,1992,3800
Afghanistan,2,Long-term average annual precipitation in volume,4150,1992,213.5
Afghanistan,2,National Rainfall Index (NRI),4472,1988,336.9
Albania,3,Gross Domestic Product (GDP),4112,1992,7.09E+08
Albania,3,"Agriculture, value added (% GDP)",4113,1992,51.64
Albania,3,Long-term average annual precipitation in volume,4150,1992,42.69
Albania,3,National Rainfall Index (NRI),4472,1990,839.2
Algeria,4,Gross Domestic Product (GDP),4112,1992,4.80E+10
Algeria,4,"Agriculture, value added (% GDP)",4113,1992,12.13
Algeria,4,Prevalence of undernourishment (3-year average),4474,1992,7.7
Algeria,4,Number of people undernourished (3-year average),4473,1992,2100
Algeria,4,Long-term average annual precipitation in volume,4150,1992,212
Algeria,4,National Rainfall Index (NRI),4472,1991,302.3
Andorra,6,Gross Domestic Product (GDP),4112,1992,1.21E+09
Andorra,6,Long-term average annual precipitation in volume,4150,1992,0.4724
Angola,7,Gross Domestic Product (GDP),4112,1992,1.03E+10
Angola,7,"Agriculture, value added (% GDP)",4113,1992,10.31
Angola,7,Prevalence of undernourishment (3-year average),4474,1992,63.5
Angola,7,Number of people undernourished (3-year average),4473,1992,6800
Angola,7,Long-term average annual precipitation in volume,4150,1992,1259
Angola,7,National Rainfall Index (NRI),4472,1990,1122
Antigua and Barbuda,8,Gross Domestic Product (GDP),4112,1992,4.24E+08
Antigua and Barbuda,8,"Agriculture, value added (% GDP)",4113,1992,4.231
Antigua and Barbuda,8,Long-term average annual precipitation in volume,4150,1992,0.4532
Argentina,9,Gross Domestic Product (GDP),4112,1992,2.29E+11
Argentina,9,"Agriculture, value added (% GDP)",4113,1992,5.991
Argentina,9,Long-term average annual precipitation in volume,4150,1992,1643
Argentina,9,National Rainfall Index (NRI),4472,1990,958.8
Armenia,1,Gross Domestic Product (GDP),4112,1992,1.27E+09
Armenia,1,"Agriculture, value added (% GDP)",4113,1992,31.04
Armenia,1,Prevalence of undernourishment (3-year average),4474,1992,27.3
Armenia,1,Number of people undernourished (3-year average),4473,1992,900
Armenia,1,Long-term average annual precipitation in volume,4150,1992,16.71
Australia,10,Gross Domestic Product (GDP),4112,1992,3.25E+11
Australia,10,"Agriculture, value added (% GDP)",4113,1992,3.349
Australia,10,Long-term average annual precipitation in volume,4150,1992,4134
Australia,10,National Rainfall Index (NRI),4472,1990,694.7
Austria,11,Gross Domestic Product (GDP),4112,1992,1.95E+11
Austria,11,"Agriculture, value added (% GDP)",4113,1992,2.771
Austria,11,Long-term average annual precipitation in volume,4150,1992,93.11
Austria,11,National Rainfall Index (NRI),4472,1992,998.9
Azerbaijan,52,Gross Domestic Product (GDP),4112,1992,4.99E+09
Azerbaijan,52,"Agriculture, value added (% GDP)",4113,1992,28.51
Azerbaijan,52,Prevalence of undernourishment (3-year average),4474,1992,23.6
Azerbaijan,52,Number of people undernourished (3-year average),4473,1992,1800
Azerbaijan,52,Long-term average annual precipitation in volume,4150,1992,38.71
Bahamas,12,Gross Domestic Product (GDP),4112,1992,3.11E+09
Bahamas,12,"Agriculture, value added (% GDP)",4113,1992,3.144
Bahamas,12,Long-term average annual precipitation in volume,4150,1992,17.93
Bahamas,12,National Rainfall Index (NRI),4472,1990,984.2
Bahrain,13,Gross Domestic Product (GDP),4112,1992,4.75E+09
Bahrain,13,"Agriculture, value added (% GDP)",4113,1992,0.9099
Bahrain,13,Long-term average annual precipitation in volume,4150,1992,0.0589
Bangladesh,16,Gross Domestic Product (GDP),4112,1992,3.17E+10
Bangladesh,16,"Agriculture, value added (% GDP)",4113,1992,29.38
Bangladesh,16,Prevalence of undernourishment (3-year average),4474,1992,32.8
Bangladesh,16,Number of people undernourished (3-year average),4473,1992,36000
Bangladesh,16,Long-term average annual precipitation in volume,4150,1992,395.8
Bangladesh,16,National Rainfall Index (NRI),4472,1989,2248
Barbados,14,Gross Domestic Product (GDP),4112,1992,1.96E+09
Barbados,14,Long-term average annual precipitation in volume,4150,1992,0.6115
Belarus,57,Gross Domestic Product (GDP),4112,1992,1.70E+10
Belarus,57,"Agriculture, value added (% GDP)",4113,1992,23.57
Belarus,57,Long-term average annual precipitation in volume,4150,1992,128.3
Belgium,255,Gross Domestic Product (GDP),4112,1992,2.36E+11
Belgium,255,Long-term average annual precipitation in volume,4150,1992,25.84
Belgium,255,National Rainfall Index (NRI),4472,1991,786.1
Belize,23,Gross Domestic Product (GDP),4112,1992,5.18E+08
Belize,23,"Agriculture, value added (% GDP)",4113,1992,18.27
Belize,23,Prevalence of undernourishment (3-year average),4474,1992,9.7
Belize,23,Long-term average annual precipitation in volume,4150,1992,39.16
Belize,23,National Rainfall Index (NRI),4472,1988,2083
Benin,53,Gross Domestic Product (GDP),4112,1992,1.70E+09
Benin,53,"Agriculture, value added (% GDP)",4113,1992,33.94
Benin,53,Prevalence of undernourishment (3-year average),4474,1992,28.1
Benin,53,Number of people undernourished (3-year average),4473,1992,1500
Benin,53,Long-term average annual precipitation in volume,4150,1992,119.2
Benin,53,National Rainfall Index (NRI),4472,1989,1117
Bhutan,18,Gross Domestic Product (GDP),4112,1992,2.51E+08
Bhutan,18,"Agriculture, value added (% GDP)",4113,1992,34.35
Bhutan,18,Long-term average annual precipitation in volume,4150,1992,103.4
Bhutan,18,National Rainfall Index (NRI),4472,1989,2747
Bolivia (Plurinational State of),19,Gross Domestic Product (GDP),4112,1992,5.64E+09
Bolivia (Plurinational State of),19,"Agriculture, value added (% GDP)",4113,1992,16.03
Bolivia (Plurinational State of),19,Prevalence of undernourishment (3-year average),4474,1992,38
Bolivia (Plurinational State of),19,Number of people undernourished (3-year average),4473,1992,2600
